TITLE = Flow Solution
VARIABLES = X, Y, Rho, Mach, P, u, v
Zone T = Omega I = 80 J = 22
1.7625	0.0625	1.4017	1.30112e-07	1.01299	-0	-1.30874e-07
1.7875	0.0625	1.40178	1.26679e-07	1.01305	-0	-1.27422e-07
1.8125	0.0625	1.40186	1.1934e-07	1.0131	-0	-1.2004e-07
1.8375	0.0625	1.40191	1.11201e-07	1.01315	-0	-1.11853e-07
1.8625	0.0625	1.40195	1.04968e-07	1.01318	-0	-1.05585e-07
1.8875	0.0625	1.40198	9.88476e-08	1.0132	-0	-9.9428e-08
1.9125	0.0625	1.40199	9.30868e-08	1.01322	-0	-9.36339e-08
1.9375	0.0625	1.40198	9.41441e-08	1.01259	-0	-9.46682e-08
1.9625	0.0625	1.40196	7.48692e-08	1.0014	-0	-7.48691e-08
1.9875	0.0625	1.40194	5.53801e-08	0.990201	0	-5.507e-08
0.0125	0.104167	1.40003	0.499999	0.999987	0.49999	-0.00059296
0.0375	0.104167	1.40009	0.499795	1.00112	0.500057	-0.000725473
0.0625	0.104167	1.40024	0.485697	1.05817	0.499581	-0.000720767
0.0875	0.104167	1.41017	0.503968	0.985205	0.498419	-0.000280112
0.1125	0.104167	1.41136	0.504075	0.990939	0.499763	2.36594e-07
0.1375	0.104167	1.4112	0.498072	1.0159	0.50002	2.07759e-05
0.1625	0.104167	1.41061	0.49758	1.01767	0.500065	1.82631e-05
0.1875	0.104167	1.40995	0.497458	1.01774	0.500077	1.5098e-05
0.2125	0.104167	1.40925	0.497387	1.01755	0.500084	1.22564e-05
0.2375	0.104167	1.40851	0.497334	1.01726	0.50009	9.97446e-06
0.2625	0.104167	1.40774	0.497294	1.01689	0.500095	8.13305e-06
0.2875	0.104167	1.40696	0.497245	1.01654	0.500098	6.54641e-06
0.3125	0.104167	1.40617	0.497198	1.01617	0.5001	5.15873e-06
0.3375	0.104167	1.40537	0.497166	1.01572	0.5001	3.98265e-06
0.3625	0.104167	1.40458	0.497138	1.01526	0.5001	2.97069e-06
0.3875	0.104167	1.40379	0.497114	1.01479	0.500098	2.09663e-06
0.4125	0.104167	1.40302	0.49709	1.01431	0.500096	1.34222e-06
0.4375	0.104167	1.40226	0.497067	1.01384	0.500093	6.92077e-07
0.4625	0.104167	1.40152	0.497045	1.01339	0.500089	1.33849e-07
0.4875	0.104167	1.40081	0.497024	1.01294	0.500084	-3.43191e-07
0.5125	0.104167	1.40013	0.497005	1.0125	0.500079	-7.47917e-07
0.5375	0.104167	1.39947	0.496989	1.01207	0.500072	-1.08802e-06
0.5625	0.104167	1.39886	0.49697	1.01167	0.500066	-1.37004e-06
0.5875	0.104167	1.39828	0.496954	1.01129	0.500059	-1.59996e-06
0.6125	0.104167	1.39774	0.496938	1.01093	0.500052	-1.78276e-06
0.6375	0.104167	1.39724	0.496924	1.0106	0.500044	-1.92351e-06
0.6625	0.104167	1.39678	0.49691	1.01029	0.500036	-2.0263e-06
0.6875	0.104167	1.39637	0.496898	1.01001	0.500028	-2.09524e-06
0.7125	0.104167	1.396	0.496887	1.00976	0.50002	-2.1338e-06
0.7375	0.104167	1.39568	0.496877	1.00953	0.500011	-2.14521e-06
0.7625	0.104167	1.3954	0.496868	1.00933	0.500003	-2.1327e-06
0.7875	0.104167	1.39516	0.49686	1.00916	0.499995	-2.09903e-06
0.8125	0.104167	1.39497	0.496853	1.00902	0.499987	-2.04688e-06
0.8375	0.104167	1.39482	0.496847	1.0089	0.499979	-1.97865e-06
0.8625	0.104167	1.39471	0.496842	1.00881	0.499971	-1.89664e-06
0.8875	0.104167	1.39464	0.496838	1.00875	0.499964	-1.80313e-06
0.9125	0.104167	1.39461	0.496839	1.00869	0.499956	-1.70348e-06
0.9375	0.104167	1.39462	0.496868	1.00855	0.499949	-1.58615e-06
0.9625	0.104167	1.39466	0.496834	1.00869	0.499943	-1.47213e-06
0.9875	0.104167	1.39474	0.496836	1.00872	0.499937	-1.35267e-06
1.0125	0.104167	1.39485	0.496839	1.00876	0.499931	-1.23552e-06
1.0375	0.104167	1.39499	0.496841	1.00883	0.499926	-1.12645e-06
1.0625	0.104167	1.39515	0.496847	1.0089	0.499921	-9.94593e-07
1.0875	0.104167	1.39534	0.496851	1.00901	0.499916	-8.4032e-07
1.1125	0.104167	1.39554	0.496854	1.00913	0.499912	-7.08299e-07
1.1375	0.104167	1.39577	0.496857	1.00926	0.499909	-5.89284e-07
1.1625	0.104167	1.39602	0.496861	1.00941	0.499906	-4.66992e-07
1.1875	0.104167	1.39628	0.496866	1.00957	0.499903	-3.52401e-07
1.2125	0.104167	1.39655	0.496872	1.00974	0.499901	-2.41415e-07
1.2375	0.104167	1.39683	0.496878	1.00991	0.499899	-1.39989e-07
1.2625	0.104167	1.39712	0.496884	1.01009	0.499898	-3.53088e-08
1.2875	0.104167	1.39741	0.496891	1.01027	0.499897	5.5948e-08
1.3125	0.104167	1.39771	0.496898	1.01045	0.499897	1.44686e-07
1.3375	0.104167	1.39801	0.496906	1.01063	0.499897	2.27702e-07
1.3625	0.104167	1.3983	0.496914	1.01081	0.499897	3.04313e-07
1.3875	0.104167	1.3986	0.49692	1.011	0.499898	3.73974e-07
1.4125	0.104167	1.39888	0.496927	1.01119	0.499899	4.37459e-07
1.4375	0.104167	1.39916	0.496933	1.01137	0.4999	4.94438e-07
1.4625	0.104167	1.39944	0.496939	1.01155	0.499902	5.44934e-07
1.4875	0.104167	1.3997	0.496947	1.01172	0.499904	5.88966e-07
1.5125	0.104167	1.39995	0.496951	1.01189	0.499906	6.26869e-07
1.5375	0.104167	1.40019	0.496958	1.01205	0.499908	6.58523e-07
1.5625	0.104167	1.40042	0.496964	1.0122	0.49991	6.84423e-07
1.5875	0.104167	1.40064	0.49697	1.01234	0.499913	7.04709e-07
1.6125	0.104167	1.40083	0.496977	1.01246	0.499916	7.19631e-07
1.6375	0.104167	1.40102	0.496981	1.01259	0.499919	7.29434e-07
1.6625	0.104167	1.40119	0.496986	1.01271	0.499922	7.34583e-07
1.6875	0.104167	1.40134	0.496991	1.01281	0.499925	7.35561e-07
1.7125	0.104167	1.40148	0.496995	1.0129	0.499928	7.326e-07
1.7375	0.104167	1.40159	0.496999	1.01299	0.499931	7.26906e-07
1.7625	0.104167	1.4017	0.497002	1.01306	0.499934	7.22827e-07
1.7875	0.104167	1.40178	0.497005	1.01312	0.499937	7.21361e-07
1.8125	0.104167	1.40186	0.497008	1.01318	0.49994	6.90132e-07
1.8375	0.104167	1.40191	0.49701	1.01322	0.499943	6.65203e-07
1.8625	0.104167	1.40195	0.497011	1.01325	0.499946	6.42691e-07
1.8875	0.104167	1.40198	0.497013	1.01328	0.499948	6.1917e-07
1.9125	0.104167	1.40199	0.497013	1.01329	0.499951	5.95818e-07
1.9375	0.104167	1.40198	0.497172	1.01266	0.499956	6.06132e-07
1.9625	0.104167	1.40196	0.500002	1.0014	0.500001	3.41074e-07
1.9875	0.104167	1.40194	0.502874	0.990158	0.500047	1.38965e-07
0.0125	0.145833	1.41033	0.498454	1.00742	0.498463	-0.000553297
0.0375	0.145833	1.41178	0.499733	1.00835	0.499715	-0.00062663
0.0625	0.145833	1.412	0.499966	1.00855	0.49996	-0.000624352
0.0875	0.145833	1.41177	0.500012	1.00839	0.500008	-5.87689e-05
0.1125	0.145833	1.41141	0.500029	1.00815	0.500028	3.02758e-05
0.1375	0.145833	1.41093	0.500047	1.0078	0.500046	3.49352e-05
0.1625	0.145833	1.41036	0.50006	1.0074	0.50006	3.05562e-05
0.1875	0.145833	1.40974	0.500071	1.00696	0.50007	2.61856e-05
0.2125	0.145833	1.40907	0.500079	1.00648	0.500079	2.23123e-05
0.2375	0.145833	1.40836	0.500086	1.00597	0.500086	1.89228e-05
0.2625	0.145833	1.40762	0.500091	1.00544	0.500091	1.59626e-05
0.2875	0.145833	1.40686	0.500095	1.0049	0.500095	1.33703e-05
0.3125	0.145833	1.40609	0.500097	1.00435	0.500097	1.10964e-05
0.3375	0.145833	1.40531	0.500098	1.00379	0.500098	9.10206e-06
0.3625	0.145833	1.40453	0.500098	1.00323	0.500098	7.34926e-06
0.3875	0.145833	1.40375	0.500097	1.00268	0.500097	5.80729e-06
0.4125	0.145833	1.40298	0.500095	1.00213	0.500095	4.45087e-06
0.4375	0.145833	1.40224	0.500092	1.0016	0.500092	3.25824e-06
0.4625	0.145833	1.40151	0.500088	1.00108	0.500088	2.21131e-06
0.4875	0.145833	1.4008	0.500083	1.00057	0.500083	1.29399e-06
0.5125	0.145833	1.40012	0.500078	1.00009	0.500078	4.92957e-07
0.5375	0.145833	1.39948	0.500072	0.999628	0.500072	-2.03416e-07
0.5625	0.145833	1.39887	0.500066	0.999191	0.500066	-8.04884e-07
0.5875	0.145833	1.39829	0.500059	0.99878	0.500059	-1.32044e-06
0.6125	0.145833	1.39775	0.500051	0.998397	0.500052	-1.7583e-06
0.6375	0.145833	1.39726	0.500044	0.998043	0.500044	-2.12545e-06
0.6625	0.145833	1.39681	0.500036	0.997719	0.500036	-2.42842e-06
0.6875	0.145833	1.39639	0.500028	0.997425	0.500028	-2.67316e-06
0.7125	0.145833	1.39603	0.50002	0.997163	0.50002	-2.86508e-06
0.7375	0.145833	1.3957	0.500012	0.996932	0.500012	-3.00914e-06
0.7625	0.145833	1.39542	0.500003	0.996732	0.500004	-3.10994e-06
0.7875	0.145833	1.39519	0.499995	0.996564	0.499995	-3.17171e-06
0.8125	0.145833	1.395	0.499987	0.996427	0.499987	-3.19842e-06
0.8375	0.145833	1.39485	0.499979	0.99632	0.499979	-3.19374e-06
0.8625	0.145833	1.39474	0.499972	0.996242	0.499972	-3.16111e-06
0.8875	0.145833	1.39467	0.499964	0.996193	0.499964	-3.10374e-06
0.9125	0.145833	1.39464	0.499957	0.996172	0.499957	-3.02549e-06
0.9375	0.145833	1.39465	0.49995	0.996176	0.49995	-2.92581e-06
0.9625	0.145833	1.39469	0.499944	0.996207	0.499944	-2.81195e-06
0.9875	0.145833	1.39476	0.499938	0.996261	0.499938	-2.68374e-06
1.0125	0.145833	1.39487	0.499932	0.996337	0.499932	-2.54387e-06
1.0375	0.145833	1.39501	0.499927	0.996434	0.499927	-2.39476e-06
1.0625	0.145833	1.39517	0.499922	0.996549	0.499922	-2.23958e-06
1.0875	0.145833	1.39535	0.499917	0.996682	0.499917	-2.08081e-06
1.1125	0.145833	1.39556	0.499913	0.99683	0.499913	-1.91788e-06
1.1375	0.145833	1.39579	0.49991	0.996992	0.49991	-1.75007e-06
1.1625	0.145833	1.39603	0.499907	0.997167	0.499907	-1.57607e-06
1.1875	0.145833	1.39629	0.499904	0.997351	0.499904	-1.40435e-06
1.2125	0.145833	1.39656	0.499902	0.997544	0.499902	-1.23552e-06
1.2375	0.145833	1.39684	0.4999	0.997744	0.4999	-1.06425e-06
1.2625	0.145833	1.39713	0.499899	0.99795	0.499899	-9.04835e-07
1.2875	0.145833	1.39742	0.499898	0.998158	0.499898	-7.42961e-07
1.3125	0.145833	1.39772	0.499898	0.998369	0.499898	-5.89239e-07
1.3375	0.145833	1.39801	0.499898	0.998581	0.499898	-4.41065e-07
1.3625	0.145833	1.39831	0.499898	0.998791	0.499898	-2.99328e-07
1.3875	0.145833	1.3986	0.499899	0.999	0.499899	-1.6383e-07
1.4125	0.145833	1.39889	0.4999	0.999205	0.4999	-3.5391e-08
1.4375	0.145833	1.39917	0.499901	0.999405	0.499901	8.57493e-08
1.4625	0.145833	1.39944	0.499903	0.999599	0.499903	1.99369e-07
1.4875	0.145833	1.3997	0.499905	0.999787	0.499905	3.05302e-07
1.5125	0.145833	1.39995	0.499907	0.999967	0.499907	4.09836e-07
1.5375	0.145833	1.40019	0.499909	1.00014	0.499909	4.93795e-07
1.5625	0.145833	1.40042	0.499911	1.0003	0.499911	5.76135e-07
1.5875	0.145833	1.40063	0.499914	1.00045	0.499914	6.50807e-07
1.6125	0.145833	1.40083	0.499917	1.00059	0.499917	7.17817e-07
1.6375	0.145833	1.40102	0.49992	1.00073	0.49992	7.77287e-07
1.6625	0.145833	1.40118	0.499923	1.00085	0.499922	8.29443e-07
1.6875	0.145833	1.40134	0.499926	1.00095	0.499925	8.74396e-07
1.7125	0.145833	1.40147	0.499929	1.00105	0.499928	9.12583e-07
1.7375	0.145833	1.40159	0.499932	1.00114	0.499932	9.44195e-07
1.7625	0.145833	1.40169	0.499935	1.00121	0.499935	9.69574e-07
1.7875	0.145833	1.40178	0.499938	1.00127	0.499938	9.89163e-07
1.8125	0.145833	1.40185	0.499941	1.00132	0.499941	1.00267e-06
1.8375	0.145833	1.40191	0.499944	1.00136	0.499943	1.01084e-06
1.8625	0.145833	1.40195	0.499946	1.00139	0.499946	1.01419e-06
1.8875	0.145833	1.40197	0.499949	1.00141	0.499949	1.01292e-06
1.9125	0.145833	1.40198	0.499952	1.00141	0.499952	1.00634e-06
1.9375	0.145833	1.40197	0.499956	1.00141	0.499956	8.95991e-07
1.9625	0.145833	1.40195	0.500001	1.00139	0.5	4.54168e-07
1.9875	0.145833	1.40193	0.500045	1.00138	0.500044	1.23457e-08
0.0125	0.1875	1.40996	0.49851	1.00716	0.49852	3.11505e-05
0.0375	0.1875	1.41137	0.499778	1.00805	0.499762	3.53641e-05
0.0625	0.1875	1.4116	0.500005	1.00826	0.5	3.40936e-05
0.0875	0.1875	1.41138	0.500049	1.00813	0.500049	4.38521e-05
0.1125	0.1875	1.41103	0.500069	1.00787	0.500069	4.33796e-05
0.1375	0.1875	1.41058	0.500085	1.00756	0.500085	3.90531e-05
0.1625	0.1875	1.41006	0.500099	1.00719	0.500098	3.45107e-05
0.1875	0.1875	1.40948	0.50011	1.00677	0.500109	3.0174e-05
0.2125	0.1875	1.40884	0.500119	1.00632	0.500119	2.61454e-05
0.2375	0.1875	1.40817	0.500127	1.00583	0.500126	2.24612e-05
0.2625	0.1875	1.40746	0.500132	1.00533	0.500132	1.91243e-05
0.2875	0.1875	1.40673	0.500137	1.0048	0.500137	1.61199e-05
0.3125	0.1875	1.40598	0.50014	1.00427	0.500139	1.3425e-05
0.3375	0.1875	1.40522	0.500141	1.00372	0.500141	1.1014e-05
0.3625	0.1875	1.40445	0.500141	1.00318	0.500141	8.86148e-06
0.3875	0.1875	1.40369	0.500141	1.00264	0.500141	6.94317e-06
0.4125	0.1875	1.40294	0.500139	1.0021	0.500139	5.23694e-06
0.4375	0.1875	1.40221	0.500136	1.00158	0.500136	3.7227e-06
0.4625	0.1875	1.40149	0.500133	1.00106	0.500133	2.38271e-06
0.4875	0.1875	1.40079	0.500128	1.00057	0.500129	1.20086e-06
0.5125	0.1875	1.40012	0.500123	1.00009	0.500123	1.62822e-07
0.5375	0.1875	1.39948	0.500118	0.999632	0.500118	-7.44163e-07
0.5625	0.1875	1.39888	0.500111	0.9992	0.500112	-1.5317e-06
0.5875	0.1875	1.39831	0.500105	0.998793	0.500105	-2.21009e-06
0.6125	0.1875	1.39778	0.500098	0.998413	0.500098	-2.78881e-06
0.6375	0.1875	1.39728	0.50009	0.998061	0.50009	-3.27653e-06
0.6625	0.1875	1.39683	0.500082	0.997739	0.500083	-3.68115e-06
0.6875	0.1875	1.39643	0.500075	0.997448	0.500075	-4.00994e-06
0.7125	0.1875	1.39606	0.500067	0.997187	0.500067	-4.26967e-06
